"","PAU89988T_6h","PAU89988T_24h","PATU8902_6h","PATU8902_24h","AveExpr","F","P.Value","adj.P.Val"
"RDH11",0.381472740389603,0.58087391695749,-0.138362131352566,0.0672388261492332,6.19848229496451,29.8684695577847,3.26633048700434e-07,0.000208251899478577
"MMAB",0.503429344794173,0.835804181252739,0.178622716601281,0.170231793363839,3.63892413092042,27.7411519870069,5.42716676567234e-07,0.00033029243557085
"ALDOC",0.948530223939177,1.05009724472815,0.0489228506512027,0.0948744381164328,2.37879245178142,27.4909911247331,5.77369261768869e-07,0.000336104219383626
"SC5D",0.675231417238457,1.22982687145868,-0.151638085185885,0.480967578347108,4.57916090834484,25.5250437828376,9.55668398678385e-07,0.000533143507912704
"STARD4",0.496564022847024,1.63121708018967,-0.245625384824102,0.556376506619249,4.07230459631895,24.7248799268771,1.18442486704837e-06,0.000634330581796427
"SREBF2",0.615795480347319,0.874804644546471,0.0609990450450013,-0.0971192490917838,5.4347552160915,24.5514161874393,1.24178825118383e-06,0.000639473188273088
"PCSK9",0.44299247369065,1.14832549287225,0.341998735999358,0.39574214149628,2.47494660635407,24.2992375029345,1.3308452553455e-06,0.00065995137495633
"PANK3",0.207002705795291,0.46187829149859,-0.1457193142777,0.255684417819581,6.08107624945327,22.6889697377894,2.10196879961823e-06,0.000991053681303861
"LPIN1",0.0258474025200375,0.543770396712219,-0.127572550516813,0.148779568537341,4.73087859676534,22.6171767073452,2.14657978622839e-06,0.000991053681303861
"OLMALINC",0.816500828718294,0.916675925128758,0.00965173152764187,0.163892784928694,3.53842413220271,22.1848861061714,2.43882355308232e-06,0.00108844695174064
"TMEM97",0.258420648662911,0.512115600926889,-0.0403610197972029,0.0754193876782949,7.32403329773991,21.1789933686794,3.30911109622074e-06,0.00142921575700966
"TXNIP",-0.568852287011441,-0.142149771823416,-0.258229243958747,-0.0166636175040651,5.15828603001598,20.0791356285657,4.68463486905263e-06,0.00196008050817955
"PAX8-AS1",0.57426421301053,0.621214834736893,0.0133325794351391,-0.0725791068334658,4.19711242556866,19.8430913115906,5.05767101493761e-06,0.00205203506724241
"POLM",0.267174848208757,0.504591597780289,0.362557171064435,-0.0914219720288378,3.74818879249806,18.1322785824519,9.01933073348101e-06,0.00355175938795816
"ACSL4",0.701135796417329,0.870395357202794,-0.0471354825604147,0.286278525678481,5.07751276716399,17.9023267692257,9.78077795448335e-06,0.00374156674378793
"TDRKH",0.58559658027169,0.454723716909704,0.0968161950357569,0.106570963629419,4.01646071308121,17.8203368300421,1.00695634587716e-05,0.00374503847637481
"FAM25A",-0.860613791426848,-2.51973439566917,0.316838075944464,0.535649137730908,1.42211063374435,16.8248546812606,1.44622530847732e-05,0.00523338125816293
"ZNF337-AS1",0.590349622371312,0.020211721400309,0.363510341078082,0.657226256396966,2.99429635689674,16.5150765705216,1.62424646556568e-05,0.00572290419143656
"DHCR24",0.498508443725271,0.787990756022141,0.0627317218593539,0.0450112337029349,7.27955481228937,15.5411004489887,2.36651993651366e-05,0.00812444498204653
"HYAL1",0.379547239492431,0.905592239591632,0.255686442961854,0.156230470315761,1.94301493966573,15.4288639088326,2.47428878595478e-05,0.00828206313878713
"ACSL3",0.264009014663156,0.45301937472577,-0.104600980786637,0.216666024536917,6.72158016941932,14.9662860578445,2.98068571566622e-05,0.00973375635294024
"GPR75-ASB3",-1.11190954108525,-0.957831129510843,0.356088487216111,-0.555545405767608,2.82389039351696,14.4161228558515,3.74117950262834e-05,0.0119120175395458
"NSDHL",0.286780053123756,0.61007408745603,-0.0606444767708014,-0.198672134743657,5.78554845276101,14.36290384608,3.82565355292007e-05,0.0119120175395458
"BHLHE40",0.161977806962847,0.774390129744549,0.00466775651084905,0.209292492014486,4.04375017954326,13.368493438732,5.87560583867947e-05,0.017879201494109
"MICA",0.449778066674116,0.606020047778735,-0.0171379481681218,-0.147042835279609,4.41313548888828,13.2784824701076,6.11537442356626e-05,0.0181952773682508
"CNN3",0.253031081695889,0.364424231189873,-0.118425530344973,-0.205307782190602,7.68697767926523,12.924674917925,7.17055871069105e-05,0.020871002299444
"MYLIP",0.490976427519376,-0.367419532725006,0.012932802834186,0.150263375606233,2.98261257079427,12.6432441871996,8.15713312591074e-05,0.0229020606127723
"MVD",0.670942782569089,0.967836915145175,0.325393200880991,0.0571194241839335,4.42555380634417,12.6291370730401,8.21046313700105e-05,0.0229020606127723
"LOC101930071",-1.60943666000814,0.288377305540084,-0.382742814152768,-1.17585877894105,1.38820003860244,12.4948570302056,8.738198626615e-05,0.0238766819207649
"NINJ1",-0.502558587414523,-0.313150143049412,0.210110268380854,-0.289016000281459,3.72511903504415,12.2251343891262,9.91760990747406e-05,0.026557375810234
"CYB5B",0.312755749758376,0.40605399701357,-0.0313328250842595,0.0122081677837338,7.15248087107623,11.9981544414476,0.000110499320137908,0.0290093215162048
"PKN3",-0.25001438997101,-0.421335788304913,0.223283268874081,-0.251880589675022,3.83643663677255,11.6568023742222,0.000130371146218104,0.0335680630137346
"ABCA1",-0.547149530814102,-1.22806470831007,0.229489025107087,0.359667837337539,1.27747230489375,11.1978735032448,0.000163730279030841,0.0413619755838478
"TM7SF2",0.890869534322908,0.951555445575309,0.154854265016347,0.193907551062583,3.15948882604077,10.9251076507946,0.000188058588893228,0.0466280823461376
"IFITM1",-0.0909873209175904,-0.0587017309473881,0.922963842299218,-0.885974915376881,4.18868433325834,10.622299094799,0.000219946918613037,0.0535430780601811
"NPC1",0.0645432015663543,0.443823881067828,-0.0860992992392093,0.00208483599992171,5.89349127908984,10.4474542274667,0.00024110497712659,0.0576456167633555
"FDPS",0.564019774837539,0.660740103433527,0.178210277593476,-0.0561227925912569,7.17612331544891,10.236844615287,0.000269689622173895,0.0633486728295839
"RNF145",0.162156145599176,0.0724166744110395,-0.0168154459686285,0.323907590877369,6.09647034557273,10.0709398746776,0.000294900132771978,0.0680761703048967
"STXBP1",0.29651321600893,0.454749724006789,0.00268005335164379,-0.131422574043162,4.76791078494048,9.91564568790078,0.000320919857338068,0.0728270503372778
"RNF208",-0.780100334788759,-0.966596628649336,0.414776846073772,0.374135983935663,1.54915616676839,9.83595397834112,0.000335267185331008,0.0748148724066145
"LCP1",0.45222115665932,0.583842784393521,0.14022234895345,0.288231206918846,2.29518009248155,9.69592714130946,0.000362257309247425,0.0795125100576028
"FAM209B",-0.747777884025778,-1.15694208499292,0.270906563733984,-0.18218215348499,1.21640900175126,9.43994893048133,0.000418149850246484,0.0903001345959706
"DBI",0.345225368216797,0.495206141631552,0.0423740210425834,-0.128815381155945,9.10466081335172,9.08652522031346,0.000511945339310376,0.105466970582667
"MIR573",-0.0946164380115452,-0.0443075024031747,-4.63149961523641,2.54340712260609,1.94300603230739,9.07732733682011,0.000514683829220931,0.105466970582667
"HSD17B12",0.352278742134162,0.437551067543203,-0.0900443293492739,0.0807596846331391,7.48638252362851,9.06223759486883,0.000519212218528679,0.105466970582667
"HBEGF",0.0313634845236246,0.0566816806813364,0.236867342414977,-0.321645835793714,5.48607213635208,9.04162289048143,0.000525471139385756,0.105466970582667
"ASB3",0.257785535800148,0.388795746168378,-0.307198414683109,0.943804712818982,3.75040966576507,9.03412660511441,0.000527768095379689,0.105466970582667
"MYBBP1A",0.00637739582592101,-0.114828785918002,0.283586793268622,-0.186223889806598,4.78447248343891,8.93551416399247,0.000559058317318243,0.110076938390794
"HDDC2",0.178147241878414,-0.0636586349984638,-0.00392448347190211,-0.136874862299459,6.33933082598163,8.89066444015685,0.000573974555790594,0.110675306184917
"RRP9",-0.0861370670368782,-0.143307770679414,0.31964403490061,-0.185883950142705,4.82250104851875,8.87085717759811,0.000580703990633394,0.110675306184917
"RNASEK",0.155983437956568,-0.0194712823122645,0.124736534226098,-0.293081109330175,6.46685671732214,8.85285899455025,0.000586895715821128,0.110675306184917
"IFIT2",-0.148096221271245,0.171292242477669,0.254549980516746,0.41212907970958,4.44393739305038,8.4781296437472,0.000734265988618209,0.136542879466794
"JUN",0.152165306799213,0.134798373286666,0.0716953217965539,-0.299974264041741,5.11298876849664,8.40592246248229,0.000767207183968239,0.137599993486296
"STX3",0.286958825305736,0.348345886377661,-0.0522089213556596,0.209158887821792,4.04965969454601,8.390144403011,0.000774624136969762,0.137599993486296
"NUDT13",-0.522080992007892,-0.0895429569235233,0.36104765416208,0.240208616526972,2.48883052870233,8.38043307827666,0.000779229249284125,0.137599993486296
"MED25",-0.144142462989246,-0.31862386237918,0.319368669463263,-0.227823609081797,3.56882061834564,8.37659226183075,0.000781059041374149,0.137599993486296
"LIPG",0.19308373781175,1.05957006293545,0.188164952835962,0.375223502260676,1.49651668155961,8.33810799487019,0.000799661989601952,0.139047719204942
"LOC645513",-0.816721411529131,0.152487315421405,0.00176927092169343,0.209199948306209,2.50138522358448,8.29853201133186,0.000819313156391504,0.140638254499049
"LOC101928794",0.67490866197604,0.396469790247646,-0.200370397186362,0.56468121021921,2.19274798543852,8.23126106283239,0.000853972781361313,0.144732171767679
"GAL",-0.0951490549050823,-0.0435562866761311,0.144955345261854,-0.307409950518521,2.24536769670352,8.18998134724056,0.000876054775428741,0.145535003750879
"SYNE2",0.29262837040827,0.350563467041134,0.200509693083045,0.536962747796869,3.38965109033654,8.18190573435581,0.000880449272075671,0.145535003750879
"NOL6",-0.0201796978558297,-0.191283655366883,0.188823693377009,-0.239168565485026,5.15180856444834,8.04469317442236,0.000959030097457683,0.15659090213245
"CASP8AP2",0.203220574721339,0.214457402633344,-0.134389593030743,0.479609698088472,4.85920236628569,8.01879516861807,0.000974728660705363,0.157236651062459
"NFKB2",-0.157604897765735,-0.2101415211481,0.389325513370752,-0.152229071871078,4.10855102418454,7.92878545964954,0.00103157586204641,0.162164260252825
"AACS",0.149390237379339,-0.090920835061417,0.0626476214445466,-0.291689344210279,4.15487658158699,7.92047036572761,0.00103701245559689,0.162164260252825
"LRP8",0.59315431311782,0.632425553463785,0.0345805956632388,0.160868715726982,3.19323290859661,7.91347552014677,0.00104161075373388,0.162164260252825
"ZNF787",0.111032464700871,-0.0511550625256767,0.249561592556136,-0.192305562306931,4.3052598504197,7.89360794163963,0.00105479668122999,0.162329572011359
"RARRES3",-0.654383556605726,-0.0750280916521184,0.597827947293722,0.609381145902551,1.98259741993749,7.86907578139338,0.00107133766051018,0.163001590188304
"ITGA2",0.471478508251226,0.342115221588492,-0.0551890481240447,0.195594065169156,4.0543843846373,7.82206770879064,0.00110385300700015,0.164213975640166
"PDP2",0.222001884561293,0.391014939006818,-0.017712110253143,0.208863065629034,4.15046978222591,7.81942610474097,0.0011057128000291,0.164213975640166
"PTMS",0.616224131428526,0.465224737629667,0.14963653537891,-0.0471600776557715,8.9998927655324,7.78727263558478,0.00112863428519753,0.164213975640166
"FAM104B",0.284903529127079,0.357750354353594,0.0589668281992406,0.0371825154221721,4.73464862675406,7.78236782343932,0.00113217747235623,0.164213975640166
"PAQR4",0.0634748719847025,-0.0638965920523011,0.264428559336931,-0.153833499180601,4.44945446546142,7.77073579565032,0.00114063034838565,0.164213975640166
"TFRC",-0.0682418126411619,0.037765547384673,-0.0343045969238709,0.314660465928547,8.38118048909055,7.71106755116762,0.00118511952383352,0.168803886219223
"EBP",0.466159220708679,0.556492026312032,0.0800733018193505,-0.147539040172902,6.85298191034364,7.65763358859399,0.00122661820946074,0.172875696910209
"LIPA",0.293160814653366,0.405951864856995,0.0517685239613686,0.193604570067197,6.53506445739835,7.61294000700584,0.00126258356104727,0.176090951029811
"SLC5A3",0.397720288812892,0.457071686273495,-0.117035927725072,0.55433815656539,4.4266859662668,7.56754657790818,0.00130032788905377,0.178868654616757
"UCA1",0.41937302792677,0.413275171428861,0.278187524996981,0.345267425700891,5.51319117201847,7.55706911457139,0.00130921862367931,0.178868654616757
"RNASET2",-0.169325163533861,-0.332621519173367,-0.0724865885606683,-0.208113895787731,4.35255376635138,7.53700063880498,0.00132643898188371,0.179390823519606
"NXN",-0.231481400038622,-0.494648997886258,0.202886950823626,-0.141363392095408,3.11365152414212,7.45326460407794,0.00140108618807721,0.187591429721658
"FASN",0.362594835092921,0.590114965086292,0.164951595386209,0.0417641157805519,5.05850470684195,7.40871180018455,0.00144271654436989,0.19125279022345
"ABL2",0.216039009322758,0.270297666131737,-0.0339905978561301,0.230000444363533,4.6134839959691,7.3276122128313,0.00152210775571718,0.199799026875464
"JMJD1C",0.194686407560254,0.23162031622162,-0.153805400355185,0.271033979047023,4.92113191500138,7.26735089858273,0.00158427626270073,0.205940532828156
"COL4A3BP",0.306937629183345,0.25638076869221,-0.0851525268851505,0.346755332066536,4.58733567493882,7.2171247979261,0.00163827297472339,0.21091189287088
"ID2",0.505537682333988,0.0459013052079271,0.0816567145881173,0.262172346158529,3.01134479007003,7.17121075459124,0.00168944527818407,0.215428407901015
"DENND5B",0.102430400624602,0.27041055887041,-0.0172205235689447,0.21047049535426,4.47882000295847,7.12326726288799,0.00174480122280479,0.219372133442284
"C6orf141",-0.584612003247872,-0.345011487047038,0.374791145872517,0.429044937282033,1.79962354048783,7.11619144433203,0.00175314200301175,0.219372133442284
"UQCRHL",0.549855937019926,0.161198410906701,0.017288871335654,-0.316160148788818,6.38801094839876,7.09703249897503,0.00177595139766316,0.220168641326964
"SWAP70",0.214963920475403,0.206343986623924,-0.083963719798418,0.137374319602145,5.76376402240144,7.05618548874657,0.00182570098035718,0.22425972867892
"RRAGC",0.0145899254924711,0.226872504382246,-0.102920764197372,0.488806142186853,5.04232377784162,7.02581018111565,0.00186371027364194,0.226064162046817
"AFF4",0.0808603542892543,0.2075972821076,-0.15284377454725,0.157279811099102,6.01308625029816,7.01201276733169,0.00188126774313553,0.226064162046817
"ING4",-0.432088810135796,-0.223258103902347,0.0820415514762391,-0.149659794677062,3.74424554920469,6.99667272877562,0.00190100632949427,0.226064162046817
"CD58",0.522904509361168,0.755828777679849,-0.205928531789504,0.921299331534235,3.95323360729637,6.98554249077013,0.00191547340985662,0.226064162046817
"EMC2",0.145346647868061,0.109491762121968,-0.152587838804281,0.342106436559595,7.13795363057578,6.97840742548858,0.00192481249334059,0.226064162046817
"KIAA1551",0.303681038778343,0.229600949761818,-0.158356320224315,0.555076094226874,5.21880329306631,6.94839895798096,0.00196465349060248,0.227590324935601
"TTLL5",0.354894739568707,0.300339084283186,-0.012265074436697,-0.0450744935832743,5.00419026318315,6.94308574561397,0.00197180354713046,0.227590324935601
"LPCAT3",-0.252324924206296,-0.338840919985628,-0.0948540241871472,-0.198132866109519,5.72396051911242,6.88372581325436,0.00205370058276308,0.235017069253119
"NXPE3",0.297331542000964,0.335209017788797,-0.0754926027502067,0.122450568470749,3.87636192578857,6.86229698465499,0.00208419671906321,0.236171202075048
"GMPR",0.232909629898149,0.107450723593278,0.381190559137411,-0.173189960189306,1.98982237682363,6.83577609969813,0.00212264489345769,0.236171202075048
"SLC29A2",0.0473607981629889,0.390879518807639,0.241708291688306,0.236887901049324,3.11532073773763,6.83544326838779,0.00212313243566371,0.236171202075048
"ZFP30",-0.104018095267085,-0.0632324406602494,-0.0984510549819104,0.630039034125883,2.49193272477602,6.81977763993262,0.00214622261587189,0.236171202075048
"PLAT",0.440878681679614,0.727309306111394,-0.0556474151712854,-0.186331110159076,3.67540966104067,6.81589961423028,0.00215198197424422,0.236171202075048
"SIRT2",0.238329711568821,0.211852459204822,0.229277755232159,-0.178538394005499,4.29474989340083,6.79571889075749,0.00218223400322925,0.236233444469156
"EGR1",0.121804797673382,0.571631147538481,0.159587584287529,0.315004912379829,2.92007234550512,6.79201576201209,0.00218783681486111,0.236233444469156
"GNE",-0.0297797147703491,0.285768246087632,-0.15395750954022,0.104171699878448,5.74127566247733,6.77207276964405,0.00221828912234697,0.237605384472829
"KCTD14",0.703573168109925,-0.800472283493003,0.611503047479071,1.20022428617675,1.17431978847915,6.74649594326882,0.00225804192816865,0.239943836319445
"LNPEP",0.0220698381878943,0.2091296971531,-0.160208912708936,0.272356559302911,4.86259119281212,6.73202456504764,0.00228088747787992,0.240463011349088
"NDUFV3",0.354599002986709,0.0626483812031422,0.0235566530508349,-0.246129113839677,5.21548615101063,6.69486949964432,0.00234073906245424,0.243483106655414
"STK19",-0.913604003255295,-0.704394559793446,0.367578846519466,-0.127573353246007,1.80603002928344,6.69171265227293,0.00234590490391727,0.243483106655414
"ITPR2",0.428844275929235,0.468487770038265,0.0405704493123955,0.354840862198059,3.72548501590565,6.6714084065493,0.00237943765911239,0.244450891144775
"MMP24-AS1",-0.23443340345261,-0.195149800976258,0.187324078636395,-0.3078155337089,4.85336081448019,6.64600621446075,0.00242214876298173,0.244450891144775
"ZNF616",0.0874222588723534,-0.00573789321300389,0.0717295841754031,0.807435698640001,3.03986233688318,6.64070716175068,0.00243116649508074,0.244450891144775
"ANKRD1",0.358223984320056,-0.0428324256897605,0.148142146426339,0.0591632465410843,5.15978481860639,6.6318360564671,0.00244634737334379,0.244450891144775
"ZBTB38",0.155780294140123,0.229174473699191,-0.0982479959670437,0.0629832338936342,6.14427463147421,6.62272576996185,0.00246204823552555,0.244450891144775
"CDC37L1-AS1",-1.88216248179269,0.510464258418611,0.283003958703248,-0.698393142764303,1.94210885897231,6.61367876281075,0.00247775190083913,0.244450891144775
"ACOT1",-0.0409969803476629,0.476134360413297,-0.157736599339205,0.30528548173032,2.32705568947949,6.61065103885422,0.00248303242928444,0.244450891144775
"GOLGA4",0.261733991190466,0.245974254946536,-0.137779130503003,0.461397516274154,6.22641291782607,6.5989932354613,0.0025034824346322,0.244665155600661
"EHD2",0.346653136696225,0.236560373077053,0.222217741374933,-0.0111189056013616,4.62270117555542,6.58242726579703,0.00253286781069781,0.245743239981399
"DST",0.200002075118976,0.132017790986938,0.00392328857825586,0.28124201662981,5.17613098232838,6.56088123598309,0.00257166706261269,0.246156260865899
"PCMTD1",0.161672886654424,0.582079080149132,-0.0783925060986466,0.370392377493741,3.91337011366569,6.5596552443055,0.00257389472860004,0.246156260865899
"NIPBL",0.218458447676855,0.218514606425697,-0.148001841154423,0.349188448371212,5.62987168320971,6.53227293057188,0.00262421724198805,0.249188969170057
"FBXW5",-0.304136379289661,-0.358918089668338,0.226692145207552,-0.315290339397213,4.55585918645251,6.48098073226308,0.00272147601621813,0.256604523810877
"MEF2B",0.507220883217234,0.537729945920093,0.0702104002907136,-0.191719211229258,1.94449082626935,6.4531350508277,0.00277596373344286,0.257018335348589
"CHTF18",-0.277616192291076,-0.503283706155808,0.464202371259854,0.12263836595513,2.40803727101094,6.44238771143403,0.00279731995831674,0.257018335348589
"TRAPPC5",0.0479974446062119,-0.140847407006821,0.0522949829662576,-0.510153624635485,4.49103211929842,6.44123267609909,0.00279962608487743,0.257018335348589
"MEF2D",-0.134408632610138,0.152470317684116,-0.0195227342623365,-0.169832421559775,4.23418671577781,6.43438131302164,0.00281334929232875,0.257018335348589
"ZNF514",0.543574532658208,0.371886109342185,0.0894311610899252,0.172208418699634,3.33776584359449,6.43015807422766,0.00282184594041695,0.257018335348589
"PANK1",0.296055862349038,0.535660927210447,0.0623258663026185,0.482906886661707,2.76173497540757,6.41951607012511,0.00284338418134204,0.257230208135058
"HSPB1",0.362533091446771,0.0732797171842119,0.063630463945425,-0.392214701090942,3.75277125963042,6.40421714231288,0.00287467102926582,0.258315237656645
"DHX37",0.0539074058828302,-0.0204116875333273,0.335912054204498,-0.0311391557125038,4.09172796706414,6.38213797114306,0.00292050606176559,0.260684371073197
"XPA",0.296510850319648,0.177233333861525,-0.165866125680146,0.141150118799236,5.8988807605401,6.30472085930882,0.00308780936194297,0.273187550630506
"G0S2",0.313562117842858,0.347395211990303,0.535102494082575,-0.357876170623442,3.44429363705735,6.29242482356778,0.00311535748460438,0.273187550630506
"OSGIN2",0.0855906050722313,0.105300323738201,-0.128599472119781,0.392269602251304,5.58895807669565,6.28759254472051,0.00312625903544308,0.273187550630506
"R3HCC1",-0.201291677982636,-0.196956139739428,0.205519689337632,-0.181029095484358,4.82743177997474,6.2794851912953,0.0031446452425993,0.273187550630506
"USP34",0.146874693042122,0.133785431758807,-0.0898484403583772,0.375319558494462,5.65957296572428,6.27161855479156,0.00316260141517129,0.273187550630506
"TRAPPC2",-0.340078541873213,-0.134209224791051,0.0516526979936049,-0.146361928561109,4.07366930719442,6.25176980291145,0.0032084203729608,0.274933159782012
"BCKDK",0.0654319140940132,-0.0482896642706603,0.102354780937503,-0.35145810902369,4.54857186485802,6.24514499464169,0.00322387826467815,0.274933159782012
"DNAJB4",0.120302654028696,0.390422931633327,-0.149484651458232,0.457455596845158,4.27699742530741,6.22200554715442,0.00327852859061711,0.275721340441233
"HLA-DRA",-0.688223474518638,-0.296224819151649,0.341892687936309,0.309578711585106,1.91770499420283,6.21628629656318,0.0032921956485948,0.275721340441233
"PDGFB",-0.258879705448525,-0.456291442687591,0.447712681676599,0.396749567967747,1.99751960785481,6.21408673900079,0.00329746882356019,0.275721340441233
"GRPR",0.345624158443176,0.0879234730535474,0.204662298536014,0.333162046738735,2.9916282499157,6.1997312513711,0.00333211765468715,0.275721340441233
"INF2",-0.108177999188939,-0.120959190885475,0.316044649937142,-0.201846730540225,4.65265496233378,6.18516568799754,0.00336769090581805,0.275721340441233
"DGAT1",-0.181243133330127,-0.243891231650007,0.304365210634026,-0.126320273911811,2.73386586261289,6.18391331340816,0.00337076936744515,0.275721340441233
"GEM",0.516452605941189,0.300816701200181,-0.00633048478577969,0.281208650115333,2.77359246033263,6.17309140112844,0.00339750240219413,0.275721340441233
"GULP1",0.321534236723704,0.354212564624919,0.137914430477294,0.37294066154241,4.67432360398988,6.1729450714267,0.00339786549949985,0.275721340441233
"RUSC2",-0.0843457127463467,-0.0276574704990034,0.204348510211835,-0.213254497736378,3.05878321037328,6.15448404535387,0.00344402462017047,0.277783407466641
"PANDAR",0.463859428357187,0.240481754321503,0.46202848336194,-0.0555613687475076,3.234833183091,6.14621043738984,0.00346493916641527,0.277796829336132
"RPS14P3",0.705089219642576,0.466808563982772,0.301243023155279,-0.128382645170939,2.78760716105784,6.13266347376793,0.00349949190329529,0.277842679673225
"TSSC4",-0.217919243876774,-0.112914260619651,0.238730553694809,-0.145361940157384,3.9302346615189,6.12586527449082,0.00351697661761617,0.277842679673225
"SLC39A4",0.11170971086816,0.153442356896148,0.48417238281079,-0.183968169635222,4.61360436076941,6.12168923293749,0.00352776574385303,0.277842679673225
"NUCB2",0.39884936589769,0.250937560506929,-0.0571608024975756,0.208806436369496,6.55210738071136,6.09546162068645,0.00359638033395318,0.280192735617213
"MAFF",-0.106457315632161,0.171186061822344,0.125730884847481,-0.215976715726944,4.43376427238695,6.08175350735794,0.00363283626443203,0.280192735617213
"RANBP2",0.198210199049909,0.171977598994445,-0.0900781495531797,0.354972324307224,5.54014606021758,6.0747392371426,0.0036516502424296,0.280192735617213
"TCIRG1",-0.303129078502681,-0.43981452845805,0.314428540476659,0.0565712711081905,2.79426114592187,6.07394510801642,0.00365378715744428,0.280192735617213
"CCNG2",-0.135373730089782,0.415332873667462,-0.128643516360964,0.492009528704708,3.50449394037029,6.07080899084687,0.00366223980379507,0.280192735617213
"TBL3",-0.219321671491743,-0.177189560031886,0.394104710772149,-0.113393140619975,3.71822055607945,6.04059319987589,0.00374481071600257,0.281528747026347
"RMND5A",0.0640358326280772,0.200687949679365,-0.107905087841311,0.198063829663529,5.15358183279734,6.03619216520807,0.00375701049693863,0.281528747026347
"CDC42EP1",0.0529767204989451,-0.0542570293277072,0.197427877384555,-0.414150802864866,4.21707996024717,6.0359694341286,0.00375762909537954,0.281528747026347
"TMEM60",-0.272905494845544,0.105986943641424,-0.134297230216713,0.48236227954398,5.17388527522617,6.02627330353984,0.00378466936420631,0.281528747026347
"PPAN",0.0403974599734269,-0.209655858512794,0.0884610013098239,-0.288164782614516,5.06570010085756,6.02621365151735,0.00378483639291526,0.281528747026347
"CRYBG3",0.26102563657617,0.378449914261539,-0.0668137105650386,0.409519666114364,3.71404349488447,6.0037918340051,0.00384820732026169,0.28319941820652
"HAUS3",0.140930782780326,0.142233283099268,-0.064728824623681,0.534622407751678,5.22624265784872,6.00018388593387,0.00385851504398815,0.28319941820652
"TTLL12",-0.183051667333357,-0.221889184009865,0.193640303739652,-0.185598900829324,4.78814575598176,5.99591477659867,0.00387075162684243,0.28319941820652
"AKAP13",0.288351941218937,0.387416164988243,0.0692279620503253,0.245577007825641,3.47937081686666,5.98604273363504,0.00389921471540931,0.283731444698996
"MRPS11",0.0375000703474022,-0.134977156457568,0.151698001193149,-0.313684590025913,4.99194462180033,5.97124796048799,0.00394231087286416,0.284767186028735
"C14orf159",-0.169340322893631,0.161912139629147,0.181441955154424,-0.174561489612147,4.04105121841626,5.96659114924514,0.00395598600353609,0.284767186028735
"REV3L",0.135803159655801,0.239218386868359,-0.0933461494229908,0.561245328394204,4.05961269800722,5.94476415766444,0.00402079481533534,0.286955205992526
"MYEOV",0.0283138308158328,-0.257029542191145,0.542665865719234,0.23989015810054,3.36092884402871,5.94194683763374,0.00402924630118716,0.286955205992526
"CENPT",0.318403560950646,0.188672898507051,0.140660496505431,-0.178052901636765,4.11456462290956,5.9194317856858,0.00409750682726999,0.288860283137256
"LPP",0.329488990396458,0.339298053201793,-0.0252420486653522,0.339322266353822,4.94290088578455,5.91889658811811,0.00409914510389713,0.288860283137256
"HBP1",-0.146994290398784,0.133273678300273,-0.141324499787618,0.430335083411899,4.18701486075928,5.90613825837044,0.0041384171762816,0.289696444594761
"MIATNB",-0.954529247667122,-0.600278054072723,0.332236681202206,0.072653676959352,1.22660008935242,5.89688620788761,0.00416715990111763,0.289696444594761
"PCSK1N",-0.109307539648943,-0.0506086166230101,0.652076880776686,-0.0469059649043979,1.25436546777385,5.89408010182877,0.00417592156298371,0.289696444594761
"PPP1R3B",-0.0471876679455563,0.175629353792661,0.0509908332194811,0.319986335577338,3.42093786473921,5.87489393434774,0.00423638313012182,0.28978293544628
"CCDC86",0.111608246050452,-0.0840930149438188,0.178842588269585,-0.201342611676978,7.28294853277103,5.87041961932051,0.00425062360708992,0.28978293544628
"AHNAK2",0.356058094802295,0.376028067375655,0.173596604923158,0.324502760635153,3.4471867693247,5.86963658853745,0.00425312127793515,0.28978293544628
"STEAP1",0.21404735396566,0.115534042944141,0.291602649473147,0.30550522499446,4.34876111300318,5.86310030624961,0.00427403458870067,0.28978293544628
"RIMKLB",-0.0816467548561857,0.254436057659931,-0.0498920118567927,0.0859520924255106,4.7723108231628,5.85956776733413,0.00428538510854907,0.28978293544628
"TM4SF19-AS1",-0.605599153655617,-0.836934353731456,-0.326518689271566,1.06381498404557,3.013777974744,5.85039441997645,0.00431501821764321,0.290320497065452
"GPRC5B",0.139124901460711,0.340259760398769,0.227826721536122,0.0807719420867494,2.99257228356047,5.83033503606821,0.0043806196145197,0.293260580094021
"AKAP9",0.279192159094278,0.349283941410721,-0.0895027131256487,0.530744523922572,3.89368793692109,5.81773600312954,0.004422393507292,0.294584212284242
"KTN1",0.180617898409404,0.142455813632127,-0.104360356478525,0.290394610232703,8.00384264891173,5.8029358084821,0.00447203628034258,0.296416305730232
"TERF2IP",0.220142524809057,0.1895510572355,-0.109967243804331,0.147955547905871,6.16977530796321,5.79515851603033,0.00449837265006888,0.296693159663903
"HERC4",0.0989929186782108,0.13991269731598,-0.0196048281308929,0.29648610017018,5.90704720096369,5.77287380429623,0.0045748021587055,0.298433565909479
"ME1",0.351222019001041,0.307797090259537,0.0421653306861982,0.278983538385699,5.92283483878255,5.77260178238207,0.00457574404344837,0.298433565909479
"BOP1",0.339859715137915,-0.048783353019215,0.26993595059718,-0.269320578220333,3.32593458112464,5.76802366220868,0.00459162854412971,0.298433565909479
"NCOR2",0.090809766457947,0.0311409340498088,0.186914363920491,-0.165111868443312,5.04033567651126,5.75176135888101,0.00464855417041687,0.29986489155215
